fight_id,date,name,round,title,method,sig_attempts,sig_strikes,strike_attempts,strikes,td_attempts,takedowns,sub_attempts,pass,reversals,head_attempts,head,body_attempts,body,leg_attempts,leg,distance_attempts,distance,clinch_attempts,clinch,ground_attempts,ground,win/loss
7242,2007,Jorge Gurgel,3,no,Decision,230,67,301,120,0,0,0,0,0,214,57,7,4,9,6,171,40,25,11,34,16,W
7243,2007,Jason Gilliam,1,no,Submission,7,3,9,5,0,0,0,0,1,4,0,3,3,0,0,4,2,1,1,2,0,L
7243,2007,Chris Lytle,1,no,Submission,8,5,45,39,1,1,5,3,1,5,2,2,2,1,1,4,3,0,0,4,2,W
7244,2007,Mark Bocek,1,no,KO/TKO,38,6,43,11,5,0,0,0,0,35,6,3,0,0,0,33,6,5,0,0,0,L
7244,2007,Frankie Edgar,1,no,KO/TKO,54,31,76,53,0,0,0,2,0,50,28,3,2,1,1,32,14,7,5,15,12,W
7226,2007,Gabriel Gonzaga,3,yes,KO/TKO,38,11,39,12,1,0,1,0,0,33,6,4,4,1,1,26,4,12,7,0,0,L
7226,2007,Randy Couture,3,yes,KO/TKO,87,63,106,82,10,3,0,1,0,73,50,3,2,11,11,14,5,53,43,20,15,W
7227,2007,Josh Koscheck,3,no,Decision,41,4,53,14,4,1,0,0,0,40,4,0,0,1,0,38,2,0,0,3,2,L
7227,2007,Georges St-Pierre,3,no,Decision,61,38,145,118,2,2,5,3,0,37,17,3,3,21,18,39,24,0,0,22,14,W
7228,2007,Alberto Crane,3,no,KO/TKO,6,4,16,14,7,0,3,3,2,1,0,2,2,3,2,6,4,0,0,0,0,L
7228,2007,Roger Huerta,3,no,KO/TKO,64,26,148,97,0,0,0,5,0,55,20,7,4,2,2,12,3,0,0,52,23,W
7229,2007,Kurt Pellegrino,3,no,Decision,91,27,99,35,5,3,1,2,2,86,25,5,2,0,0,74,17,3,0,14,10,L
7229,2007,Joe Stevenson,3,no,Decision,84,42,128,80,3,3,3,0,2,79,40,5,2,0,0,38,13,5,3,41,26,W
7230,2007,Kendall Grove,1,no,KO/TKO,27,12,40,25,1,0,0,0,0,15,3,7,7,5,2,16,3,11,9,0,0,L
7230,2007,Patrick Cote,1,no,KO/TKO,31,20,44,32,2,0,1,3,0,25,15,2,1,4,4,14,7,3,2,14,11,W
7231,2007,David Heath,2,no,Submission,11,6,41,33,0,0,0,0,0,11,6,0,0,0,0,4,1,0,0,7,5,L
7231,2007,Renato Sobral,2,no,Submission,95,60,175,126,2,1,3,1,0,80,45,14,14,1,1,7,2,1,1,87,57,W
7232,2007,Antoni Hardonk,1,no,Submission,3,1,3,1,0,0,0,0,0,2,0,0,0,1,1,3,1,0,0,0,0,L
7232,2007,Frank Mir,1,no,Submission,5,4,8,7,1,1,1,2,0,3,2,0,0,2,2,3,2,0,0,2,2,W
7233,2007,Ryan Jensen,1,no,Submission,26,11,29,14,0,0,1,0,0,20,8,5,2,1,1,18,6,3,2,5,3,L
7233,2007,Thales Leites,1,no,Submission,18,10,20,12,4,3,2,1,0,8,1,1,1,9,8,17,9,0,0,1,1,W
7234,2007,Marcus Aurelio,3,no,Decision,135,40,142,47,3,0,0,0,0,134,39,0,0,1,1,135,40,0,0,0,0,L
7234,2007,Clay Guida,3,no,Decision,181,44,208,71,1,0,0,0,0,155,27,13,6,13,11,166,35,3,2,12,7,W
7217,2007,Dan Henderson,5,yes,Decision,95,60,135,94,8,3,3,3,1,54,22,20,18,21,20,33,12,45,35,17,13,L
7217,2007,Rampage Jackson,5,yes,Decision,108,74,222,185,3,2,0,7,0,67,34,29,28,12,12,45,26,29,23,34,25,W
7218,2007,Matt Hamill,3,no,Decision,124,56,165,88,12,6,0,4,0,122,55,2,1,0,0,120,52,1,1,3,3,L
7218,2007,Michael Bisping,3,no,Decision,162,47,182,65,0,0,0,0,0,150,35,6,6,6,6,162,47,0,0,0,0,W
7219,2007,Mirko Cro Cop,3,no,Decision,33,15,63,45,1,1,0,2,0,20,8,9,5,4,2,22,9,6,3,5,3,L
7219,2007,Cheick Kongo,3,no,Decision,103,63,131,87,4,1,0,1,1,38,11,33,26,32,26,61,26,34,31,8,6,W
7220,2007,Paul Taylor,1,no,Submission,30,16,41,26,0,0,0,2,1,25,12,2,2,3,2,15,6,4,3,11,7,L
7220,2007,Marcus Davis,1,no,Submission,40,24,48,32,3,1,1,3,0,37,22,3,2,0,0,15,7,2,1,23,16,W
7221,2007,Alessio Sakara,1,no,KO/TKO,5,1,5,1,2,1,0,0,0,5,1,0,0,0,0,5,1,0,0,0,0,L
7221,2007,Houston Alexander,1,no,KO/TKO,36,18,36,18,0,0,0,0,0,34,17,2,1,0,0,9,1,5,4,22,13,W
7222,2007,Terry Etim,3,no,Decision,34,18,37,20,1,0,0,0,0,23,8,4,3,7,7,34,18,0,0,0,0,L
7222,2007,Gleison Tibau,3,no,Decision,23,14,123,105,10,7,0,7,0,21,12,2,2,0,0,6,0,0,0,17,14,W
7223,2007,Tomasz Drwal,2,no,KO/TKO,127,43,138,53,2,1,0,0,0,110,29,10,7,7,7,94,26,30,15,3,2,L
7223,2007,Thiago Silva,2,no,KO/TKO,105,48,110,53,4,0,1,0,0,77,31,18,13,10,4,71,27,34,21,0,0,W
7224,2007,Naoyuki Kotani,2,no,KO/TKO,30,9,36,14,0,0,2,0,0,23,4,0,0,7,5,26,9,4,0,0,0,L
7224,2007,Dennis Siver,2,no,KO/TKO,66,28,87,47,2,0,0,1,0,59,25,2,1,5,2,27,10,9,2,30,16,W
7225,2007,Anthony Torres,1,no,KO/TKO,26,13,42,28,0,0,0,0,0,20,7,3,3,3,3,22,9,4,4,0,0,L
7225,2007,Jess Liaudin,1,no,KO/TKO,67,38,76,46,1,0,0,0,0,60,31,3,3,4,4,41,18,20,17,6,3,W
7208,2007,Din Thomas,1,no,Submission,15,3,15,3,1,0,0,0,0,14,3,0,0,1,0,8,0,3,1,4,2,L
7208,2007,Kenny Florian,1,no,Submission,57,27,82,50,2,2,1,1,0,50,21,4,4,3,2,17,5,0,0,40,22,W
7209,2007,Terry Martin,3,no,KO/TKO,104,45,135,76,6,4,0,1,0,88,32,15,12,1,1,69,22,26,18,9,5,L
7209,2007,Chris Leben,3,no,KO/TKO,101,53,256,208,1,0,1,0,0,68,24,13,11,20,18,59,22,40,29,2,2,W
7210,2007,Junior Assuncao,1,no,Submission,14,7,16,9,2,1,0,1,1,8,2,4,3,2,2,5,2,7,3,2,2,L
7210,2007,Nate Diaz,1,no,Submission,11,10,28,25,3,1,3,0,0,7,6,0,0,4,4,1,1,10,9,0,0,W
7211,2007,Pete Sell,3,no,KO/TKO,114,53,132,70,4,2,0,0,0,100,42,11,8,3,3,98,40,14,11,2,2,L
7211,2007,Nate Quarry,3,no,KO/TKO,129,64,141,75,1,0,0,0,0,87,29,18,12,24,23,110,51,16,10,3,3,W
7212,2007,Edilberto de Oliveira,1,no,KO/TKO,16,5,16,5,0,0,0,0,0,10,1,0,0,6,4,16,5,0,0,0,0,L
7212,2007,Luke Cummo,1,no,KO/TKO,19,6,19,6,0,0,0,0,0,14,4,5,2,0,0,18,5,0,0,1,1,W
7213,2007,Leonard Garcia,3,no,Decision,32,16,119,95,1,0,0,0,1,27,11,2,2,3,3,17,5,0,0,15,11,L
7213,2007,Cole Miller,3,no,Decision,48,21,90,59,2,1,10,11,2,47,20,1,1,0,0,17,4,0,0,31,17,W
7214,2007,Joe Veres,1,no,KO/TKO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L
7214,2007,Gray Maynard,1,no,KO/TKO,4,3,4,3,0,0,0,0,0,4,3,0,0,0,0,1,1,0,0,3,2,W
7215,2007,Kuniyoshi Hironaka,2,no,KO/TKO,39,15,44,20,6,2,0,1,0,30,7,3,3,6,5,32,10,5,3,2,2,L
7215,2007,Thiago Alves,2,no,KO/TKO,97,48,101,50,0,0,0,1,0,72,28,3,2,22,18,68,28,17,14,12,6,W
7216,2007,Jonathan Goulet,1,no,Submission,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,L
7216,2007,Dustin Hazelett,1,no,Submission,5,3,5,3,0,0,2,0,0,5,3,0,0,0,0,5,3,0,0,0,0,W
7199,2007,Chuck Liddell,3,no,Decision,138,31,138,31,0,0,0,0,0,128,25,9,6,1,0,135,30,3,1,0,0,L
7199,2007,Keith Jardine,3,no,Decision,176,83,176,83,0,0,0,0,0,125,38,16,15,35,30,173,82,3,1,0,0,W
7200,2007,Mauricio Rua,3,no,Submission,75,27,105,53,12,5,0,0,0,69,21,3,3,3,3,50,14,3,3,22,10,L
7200,2007,Forrest Griffin,3,no,Submission,130,66,214,146,2,2,3,5,2,104,44,16,13,10,9,54,21,7,4,69,41,W
7201,2007,Diego Sanchez,3,no,Decision,18,11,34,25,9,2,5,0,1,10,3,7,7,1,1,10,3,7,7,1,1,L
7201,2007,Jon Fitch,3,no,Decision,40,25,178,144,3,3,0,2,0,33,18,6,6,1,1,19,6,6,6,15,13,W
7202,2007,Kazuhiro Nakamura,3,no,Decision,31,15,44,27,10,2,0,1,0,21,6,6,5,4,4,13,3,17,12,1,0,L
7202,2007,Lyoto Machida,3,no,Decision,89,70,153,134,3,2,1,9,0,53,36,27,26,9,8,22,17,35,32,32,21,W
7203,2007,Thiago Tavares,3,no,Decision,21,6,49,32,9,4,4,6,2,15,1,6,5,0,0,14,2,7,4,0,0,L
7203,2007,Tyson Griffin,3,no,Decision,66,29,134,89,6,2,1,0,1,50,15,5,3,11,11,29,5,17,15,20,9,W
7204,2007,Anthony Johnson,2,no,Submission,50,22,54,25,2,1,3,1,1,41,15,6,5,3,2,28,7,7,4,15,11,L
7204,2007,Rich Clementi,2,no,Submission,24,12,57,43,2,1,2,2,1,18,9,1,0,5,3,15,5,3,1,6,6,W
7205,2007,Diego Saraiva,3,no,Decision,29,11,93,71,0,0,2,4,1,24,8,1,1,4,2,21,6,0,0,8,5,L
7205,2007,Jeremy Stephens,3,no,Decision,90,50,154,109,2,2,0,0,1,77,39,9,7,4,4,26,11,0,0,64,39,W
7206,2007,Scott Junk,1,no,Submission,28,17,42,30,0,0,0,0,0,16,8,6,3,6,6,10,5,18,12,0,0,L
7206,2007,Christian Wellisch,1,no,Submission,11,6,12,7,1,1,2,0,0,3,0,6,4,2,2,1,0,10,6,0,0,W
7207,2007,Michihiro Omigawa,3,no,Decision,64,33,114,78,2,1,1,0,1,63,32,0,0,1,1,21,7,31,21,12,5,L
7207,2007,Matt Wiman,3,no,Decision,108,59,167,109,5,4,0,5,2,98,53,6,2,4,4,20,10,19,6,69,43,W
7190,2007,Rich Franklin,2,yes,KO/TKO,56,22,58,23,2,1,0,0,0,41,8,7,7,8,7,51,17,5,5,0,0,L
7190,2007,Anderson Silva,2,yes,KO/TKO,47,39,49,40,1,0,0,0,0,31,24,12,11,4,4,16,12,29,27,2,0,W
7191,2007,Brandon Vera,3,no,Decision,72,58,94,77,1,1,0,1,0,29,16,14,13,29,29,28,17,40,37,4,4,L
7191,2007,Tim Sylvia,3,no,Decision,121,68,191,137,0,0,0,0,0,76,31,30,23,15,14,36,12,85,56,0,0,W
7192,2007,Jorge Gurgel,3,no,Decision,12,3,46,33,0,0,0,4,1,11,3,0,0,1,0,3,0,0,0,9,3,L
7192,2007,Alvin Robinson,3,no,Decision,78,44,248,186,4,2,1,0,1,75,42,1,1,2,1,11,5,4,2,63,37,W
7193,2007,Eric Schafer,2,no,KO/TKO,17,13,41,35,5,1,1,1,0,6,3,5,5,6,5,8,5,7,6,2,2,L
7193,2007,Stephan Bonnar,2,no,KO/TKO,54,30,109,76,0,0,0,1,0,49,26,5,4,0,0,13,2,5,4,36,24,W
7194,2007,Kalib Starnes,2,no,TKO,89,40,94,45,3,1,0,0,0,79,34,9,5,1,1,75,29,14,11,0,0,L
7194,2007,Alan Belcher,2,no,TKO,100,57,104,61,0,0,0,0,0,77,37,11,8,12,12,66,34,34,23,0,0,W
7195,2007,Jason MacDonald,3,no,Decision,49,25,95,69,9,0,0,0,0,22,0,3,2,24,23,22,2,27,23,0,0,L
7195,2007,Yushin Okami,3,no,Decision,82,41,123,78,1,1,1,6,0,72,33,8,6,2,2,34,12,13,10,35,19,W
7196,2007,Ryan Jensen,1,no,Submission,3,2,7,6,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,2,2,L
7196,2007,Demian Maia,1,no,Submission,3,3,11,9,2,2,1,2,0,1,1,1,1,1,1,1,1,0,0,2,2,W
7197,2007,Forrest Petz,3,no,Decision,138,65,187,113,0,0,0,0,1,91,30,45,33,2,2,105,40,29,24,4,1,L
7197,2007,Joshua Burkman,3,no,Decision,87,44,95,51,13,3,2,0,0,71,34,10,5,6,5,69,33,12,5,6,6,W
7198,2007,Jason Black,3,no,Decision,20,10,56,43,1,0,7,1,1,17,7,3,3,0,0,11,2,4,3,5,5,L
7198,2007,Matt Grice,3,no,Decision,73,44,170,132,3,3,0,9,0,66,38,6,6,1,0,16,8,5,5,52,31,W
7181,2007,Michael Bisping,3,no,Decision,96,40,112,52,2,2,0,0,0,78,23,11,11,7,6,78,25,18,15,0,0,L
7181,2007,Rashad Evans,3,no,Decision,87,23,108,38,16,6,0,4,0,86,22,1,1,0,0,71,18,4,1,12,4,W
7182,2007,Houston Alexander,1,no,KO/TKO,8,2,8,2,1,1,0,0,0,5,0,2,1,1,1,6,0,2,2,0,0,L
7182,2007,Thiago Silva,1,no,KO/TKO,35,22,46,33,1,1,0,2,0,29,16,5,5,1,1,5,4,3,3,27,15,W
7183,2007,Ryo Chonan,3,no,Decision,87,35,110,57,0,0,0,0,1,61,15,16,13,10,7,61,18,24,17,2,0,L
7183,2007,Karo Parisyan,3,no,Decision,110,49,186,117,9,7,0,4,0,105,45,1,1,4,3,54,19,9,5,47,25,W
7184,2007,Joe Doerksen,3,no,KO/TKO,19,9,26,16,5,1,3,1,0,15,5,3,3,1,1,15,7,4,2,0,0,L
7184,2007,Ed Herman,3,no,KO/TKO,74,43,122,89,3,2,0,4,1,61,31,13,12,0,0,21,6,13,9,40,28,W
7185,2007,Spencer Fisher,3,no,Decision,21,6,47,31,0,0,0,0,0,17,3,3,2,1,1,16,3,4,2,1,1,L
7185,2007,Frankie Edgar,3,no,Decision,79,42,212,162,12,8,0,10,0,76,39,3,3,0,0,8,3,2,2,69,37,W
7186,2007,Chris Lytle,2,no,TKO,128,42,176,88,1,1,0,0,0,102,23,19,14,7,5,109,29,18,12,1,1,L
7186,2007,Thiago Alves,2,no,TKO,90,39,99,48,0,0,0,0,0,59,14,9,7,22,18,69,28,18,9,3,2,W
7187,2007,Jason Reinhardt,1,no,Submission,3,1,3,1,0,0,0,0,0,3,1,0,0,0,0,2,0,1,1,0,0,L
7187,2007,Joe Lauzon,1,no,Submission,7,5,10,8,2,1,1,3,0,5,3,2,2,0,0,3,1,2,2,2,2,W
7188,2007,Luke Caudillo,1,no,KO/TKO,13,6,18,11,1,0,0,0,0,9,3,3,3,1,0,8,2,5,4,0,0,L
7188,2007,Marcus Aurelio,1,no,KO/TKO,27,20,81,71,4,1,0,1,0,21,15,6,5,0,0,9,4,5,4,13,12,W
7189,2007,Tamdan McCrory,2,no,Submission,62,31,63,32,0,0,0,0,0,41,14,13,10,8,7,33,17,29,14,0,0,L
7189,2007,Akihiro Gono,2,no,Submission,44,27,56,39,1,1,1,3,0,13,4,13,9,18,14,33,20,5,3,6,4,W
7172,2007,Clay Guida,3,no,Submission,85,47,150,100,11,6,1,7,0,67,32,17,14,1,1,57,30,0,0,28,17,L
7172,2007,Roger Huerta,3,no,Submission,102,31,140,53,0,0,3,1,2,96,28,6,3,0,0,99,29,0,0,3,2,W
7173,2007,Tommy Speer,1,yes,Submission,7,4,8,5,0,0,0,0,0,2,0,3,2,2,2,2,0,5,4,0,0,L
7173,2007,Mac Danzig,1,yes,Submission,14,10,41,36,2,1,1,2,0,8,5,6,5,0,0,0,0,6,5,8,5,W
7174,2007,Jared Rollins,3,no,KO/TKO,70,40,111,78,4,2,1,3,0,70,40,0,0,0,0,11,3,6,5,53,32,L
7174,2007,Jon Koppenhaver,3,no,KO/TKO,48,29,156,127,2,1,0,1,1,46,27,2,2,0,0,9,3,0,0,39,26,W
7175,2007,Billy Miles,1,no,Submission,3,0,3,0,2,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,L
7175,2007,George Sotiropoulos,1,no,Submission,3,2,28,24,0,0,1,1,0,3,2,0,0,0,0,1,0,0,0,2,2,W
7176,2007,Dan Barrera,3,no,Decision,17,12,64,59,12,1,0,0,1,11,6,0,0,6,6,1,0,6,6,10,6,L
7176,2007,Ben Saunders,3,no,Decision,25,18,153,143,0,0,4,2,0,17,10,7,7,1,1,11,5,5,4,9,9,W
7177,2007,Richie Hightower,1,no,KO/TKO,56,20,67,30,1,1,0,1,0,48,14,6,4,2,2,45,14,10,6,1,0,L
7177,2007,Troy Mandaloniz,1,no,KO/TKO,38,30,44,36,2,0,0,0,0,24,16,1,1,13,13,22,15,13,12,3,3,W
7178,2007,John Kolosci,1,no,Submission,5,1,23,12,2,0,0,0,0,5,1,0,0,0,0,3,0,0,0,2,1,L
7178,2007,Matt Arroyo,1,no,Submission,8,4,23,19,0,0,5,0,0,8,4,0,0,0,0,4,0,0,0,4,4,W
7179,2007,Dorian Price,1,no,Submission,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,L
7179,2007,Roman Mitichyan,1,no,Submission,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W
7180,2007,Paul Georgieff,1,no,Submission,30,12,36,18,2,0,0,0,0,27,9,1,1,2,2,24,8,2,1,4,3,L
7180,2007,Jonathan Goulet,1,no,Submission,17,11,44,33,3,3,1,5,0,16,10,1,1,0,0,9,4,0,0,8,7,W
7162,2007,Matt Hughes,2,yes,Submission,13,5,19,10,3,0,0,0,0,11,3,2,2,0,0,6,0,2,2,5,3,L
7162,2007,Georges St-Pierre,2,yes,Submission,40,28,117,97,3,3,3,11,0,27,18,9,8,4,2,12,4,3,2,25,22,W
7163,2007,Wanderlei Silva,3,no,Decision,177,44,178,45,0,0,0,0,0,161,31,6,6,10,7,171,40,5,4,1,0,L
7163,2007,Chuck Liddell,3,no,Decision,175,58,179,59,2,2,0,0,0,163,51,4,3,8,4,165,52,10,6,0,0,W
7164,2007,Soa Palelei,3,no,KO/TKO,37,21,43,27,1,1,0,0,0,18,6,12,8,7,7,15,5,20,16,2,0,L
7164,2007,Eddie Sanchez,3,no,KO/TKO,115,52,212,145,5,1,0,0,0,98,39,10,9,7,4,79,28,35,24,1,0,W
7165,2007,Rameau Thierry Sokoudjou,2,no,Submission,24,6,38,19,4,2,2,0,0,20,4,1,0,3,2,20,4,2,1,2,1,L
7165,2007,Lyoto Machida,2,no,Submission,48,21,68,40,0,0,5,5,1,36,12,5,3,7,6,17,10,1,0,30,11,W
7166,2007,Melvin Guillard,1,no,Submission,18,5,18,5,1,1,0,0,0,18,5,0,0,0,0,17,5,1,0,0,0,L
7166,2007,Rich Clementi,1,no,Submission,9,6,13,10,2,2,2,3,1,4,1,1,1,4,4,8,6,1,0,0,0,W
7167,2007,Luiz Cane,1,no,DQ,20,9,21,10,1,1,0,0,0,17,6,2,2,1,1,19,8,0,0,1,1,L
7167,2007,James Irvin,1,no,DQ,19,5,19,5,1,0,0,0,0,15,2,1,1,3,2,19,5,0,0,0,0,W
7168,2007,Nate Mohr,1,no,Submission,3,2,8,7,0,0,0,0,0,3,2,0,0,0,0,2,1,0,0,1,1,L
7168,2007,Manvel Gamburyan,1,no,Submission,6,3,12,8,3,1,1,0,0,5,2,0,0,1,1,4,2,0,0,2,1,W
7169,2007,Jordan Radev,3,no,Decision,89,20,118,49,0,0,0,0,0,74,12,2,2,13,6,75,16,9,3,5,1,L
7169,2007,Dean Lister,3,no,Decision,99,31,109,38,10,2,0,2,0,71,17,20,9,8,5,85,24,6,1,8,6,W
7170,2007,Tony DeSouza,2,no,KO/TKO,15,9,44,37,0,0,1,1,1,12,6,3,3,0,0,5,0,5,5,5,4,L
7170,2007,Roan Carneiro,2,no,KO/TKO,27,24,77,73,3,3,2,2,0,22,19,0,0,5,5,8,6,5,4,14,14,W
7171,2007,Doug Evans,3,no,Decision,66,22,97,52,1,1,1,0,1,58,14,7,7,1,1,52,14,14,8,0,0,L
7171,2007,Mark Bocek,3,no,Decision,58,26,129,87,17,7,0,7,0,48,16,5,5,5,5,23,3,14,12,21,11,W
7153,2008,Joe Stevenson,2,yes,Submission,36,17,57,33,0,0,0,0,0,29,11,7,6,0,0,24,7,2,2,10,8,L
7153,2008,BJ Penn,2,yes,Submission,69,41,105,71,0,0,1,5,0,66,38,3,3,0,0,38,22,2,1,29,18,W
7154,2008,Gabriel Gonzaga,2,no,KO/TKO,33,19,40,26,4,3,0,1,0,16,5,5,4,12,10,26,14,2,2,5,3,L
7154,2008,Fabricio Werdum,2,no,KO/TKO,89,46,109,64,1,0,0,1,0,84,43,1,1,4,2,38,14,15,10,36,22,W
7155,2008,Jess Liaudin,1,no,KO/TKO,8,4,8,4,0,0,0,0,0,2,0,1,0,5,4,8,4,0,0,0,0,L
7155,2008,Marcus Davis,1,no,KO/TKO,5,5,5,5,0,0,0,0,0,4,4,1,1,0,0,3,3,0,0,2,2,W
7156,2008,Jason Lambert,2,no,KO/TKO,56,27,82,47,1,1,0,2,0,44,16,11,10,1,1,8,3,3,2,45,22,L
7156,2008,Wilson Gouveia,2,no,KO/TKO,14,5,18,9,1,0,4,0,0,14,5,0,0,0,0,12,4,0,0,2,1,W
7157,2008,Kendall Grove,1,no,KO/TKO,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,L
7157,2008,Jorge Rivera,1,no,KO/TKO,38,28,42,31,1,1,0,1,0,37,27,0,0,1,1,12,9,0,0,26,19,W
7158,2008,Colin Robinson,1,no,KO/TKO,2,0,3,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,L
7158,2008,Antoni Hardonk,1,no,KO/TKO,7,5,7,5,0,0,0,0,0,3,2,2,1,2,2,5,4,2,1,0,0,W
7159,2008,Paul Taylor,3,no,Decision,81,43,202,149,1,1,3,1,0,67,29,7,7,7,7,40,13,20,17,21,13,L
7159,2008,Paul Kelly,3,no,Decision,139,70,234,154,3,3,0,4,1,125,57,14,13,0,0,36,13,15,11,88,46,W
7160,2008,James Lee,1,no,KO/TKO,1,0,1,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,L
7160,2008,Alessio Sakara,1,no,KO/TKO,10,8,12,10,0,0,0,0,0,10,8,0,0,0,0,2,0,0,0,8,8,W
7161,2008,Per Eklund,3,no,Decision,43,20,64,39,30,2,1,0,0,26,5,12,11,5,4,33,14,10,6,0,0,L
7161,2008,Sam Stout,3,no,Decision,127,33,180,83,0,0,0,0,0,98,10,9,7,20,16,89,7,11,9,27,17,W
7144,2008,Joshua Burkman,3,no,Decision,83,39,95,49,10,1,0,0,0,46,9,8,3,29,27,52,13,31,26,0,0,L
7144,2008,Mike Swick,3,no,Decision,101,54,105,58,0,0,0,0,0,54,11,20,18,27,25,59,20,42,34,0,0,W
7145,2008,Drew McFedries,1,no,KO/TKO,15,8,15,8,0,0,0,0,0,9,2,1,1,5,5,14,7,1,1,0,0,L
7145,2008,Patrick Cote,1,no,KO/TKO,31,14,31,14,0,0,0,0,0,27,13,3,1,1,0,22,5,3,3,6,6,W
7146,2008,Michihiro Omigawa,3,no,Decision,32,11,112,90,1,1,2,1,2,27,6,0,0,5,5,12,1,6,1,14,9,L
7146,2008,Thiago Tavares,3,no,Decision,43,19,95,68,14,7,0,1,1,33,14,7,3,3,2,25,11,11,4,7,4,W
7147,2008,Alvin Robinson,1,no,Submission,5,2,8,5,0,0,2,0,1,5,2,0,0,0,0,1,0,0,0,4,2,L
7147,2008,Nate Diaz,1,no,Submission,8,3,30,25,2,2,2,3,0,8,3,0,0,0,0,2,1,0,0,6,2,W
7148,2008,Alberto Crane,2,no,KO/TKO,26,4,36,12,4,0,2,0,0,24,3,2,1,0,0,26,4,0,0,0,0,L
7148,2008,Kurt Pellegrino,2,no,KO/TKO,51,23,66,37,2,1,0,1,0,45,19,3,1,3,3,40,16,2,1,9,6,W
7149,2008,Dennis Siver,3,no,Decision,40,16,198,155,2,1,0,2,1,33,11,3,2,4,3,32,14,3,1,5,1,L
7149,2008,Gray Maynard,3,no,Decision,66,26,129,79,2,2,3,11,2,62,23,4,3,0,0,16,4,4,2,46,20,W
7150,2008,Cole Miller,2,no,KO/TKO,29,5,38,13,1,0,3,2,3,28,4,0,0,1,1,19,0,4,2,6,3,L
7150,2008,Jeremy Stephens,2,no,KO/TKO,54,30,91,64,1,1,0,1,1,46,24,7,5,1,1,18,6,0,0,36,24,W
7151,2008,Joe Veres,2,no,KO/TKO,10,0,10,0,10,0,0,0,0,9,0,0,0,1,0,10,0,0,0,0,0,L
7151,2008,Corey Hill,2,no,KO/TKO,40,29,78,66,0,0,0,2,0,30,19,10,10,0,0,12,5,5,4,23,20,W
7152,2008,Justin Buchholz,1,no,Submission,10,3,10,3,0,0,0,0,0,10,3,0,0,0,0,6,3,4,0,0,0,L
7152,2008,Matt Wiman,1,no,Submission,9,6,30,24,1,1,3,4,0,8,5,0,0,1,1,2,1,0,0,7,5,W
7135,2008,Tim Sylvia,3,yes,Submission,131,53,167,87,0,0,0,2,0,129,51,2,2,0,0,112,42,5,2,14,9,L
7135,2008,Minotauro Nogueira,3,yes,Submission,70,28,85,40,11,2,1,1,1,63,22,3,2,4,4,68,27,2,1,0,0,W
7136,2008,Brock Lesnar,1,no,Submission,24,16,40,32,1,1,0,2,0,24,16,0,0,0,0,1,1,0,0,23,15,L
7136,2008,Frank Mir,1,no,Submission,3,2,3,2,0,0,3,0,0,1,0,0,0,2,2,3,2,0,0,0,0,W
7137,2008,Jeremy Horn,2,no,Submission,11,5,19,12,3,1,1,1,1,9,4,1,1,1,0,4,1,2,1,5,3,L
7137,2008,Nate Marquardt,2,no,Submission,30,22,37,28,2,2,1,1,0,24,16,3,3,3,3,4,3,9,9,17,10,W
7138,2008,Rob Yundt,1,no,Submission,11,2,19,10,0,0,0,0,0,11,2,0,0,0,0,10,1,0,0,1,1,L
7138,2008,Ricardo Almeida,1,no,Submission,6,4,6,4,1,1,1,0,0,4,2,2,2,0,0,5,3,0,0,1,1,W
7139,2008,Gleison Tibau,3,no,Decision,93,23,117,47,8,6,0,3,0,88,19,5,4,0,0,84,14,3,3,6,6,L
7139,2008,Tyson Griffin,3,no,Decision,119,60,142,82,2,0,0,0,0,78,26,24,21,17,13,110,51,9,9,0,0,W
7140,2008,Kyle Bradley,1,no,KO/TKO,3,0,4,1,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,L
7140,2008,Chris Lytle,1,no,KO/TKO,17,12,23,18,0,0,0,0,0,16,11,0,0,1,1,10,6,3,3,4,3,W
7141,2008,David Heath,1,no,KO/TKO,31,7,31,7,0,0,0,0,0,29,5,0,0,2,2,31,7,0,0,0,0,L
7141,2008,Tim Boetsch,1,no,KO/TKO,60,42,64,46,2,1,0,0,0,41,25,14,14,5,3,34,20,22,18,4,4,W
7142,2008,Terry Martin,3,no,Decision,85,50,109,74,8,1,0,0,0,43,11,29,26,13,13,40,7,45,43,0,0,L
7142,2008,Marvin Eastman,3,no,Decision,89,40,121,72,3,1,0,1,0,64,16,16,15,9,9,45,5,44,35,0,0,W
7143,2008,Keita Nakamura,3,no,Decision,191,57,203,66,4,4,0,0,0,186,53,5,4,0,0,176,47,13,10,2,0,L
