nom, taille, reach, age, NbMatch, NbTitleMatch, NbRound, PourcentageWin, NbWinStreak, PourcentageWinTKO, PourcentageWinDecision, PourcentageWinSubmission, PourcentageLoss, NbLossStreak, PourcentageLossTKO, PourcentageLossDecision, PourcentageLossSubmission, PourcentageHead, PourcentageHeadDef, PourcentageBody, PourcentageBodyDef, PourcentageLeg, PourcentageLegDef, PourcentageSigStrike, PourcentageSigStrikeDef, PourcentageStrike, PourcentageStrikeDef, PourcentageTakedown, PourcentageTakedownDef, PourcentageClinch, PourcentageClinchDef, PourcentageDistance, PourcentageDistanceDef, PourcentageGround, PourcentageGroundDef, NbSubAttempts, NbSubDef, NbPass, NbReversals, NbSigStrike, NbStrike, NbHead, NbBody, NbLeg, NbTakedown, NbClinch, NbDistance, NbGround, NbSigStrikeDef, NbStrikeDef, NbHeadDef, NbBodyDef, NbLegDef, NbTakedownDef, NbClinchDef, NbDistanceDef, NbGroundDef, NbMatchAgainstAdv, NbWinAgainstAdv, NbLossAgainstAdv, nom2, taille2, reach2, age2, NbMatch2, NbTitleMatch2, NbRound2, PourcentageWin2, NbWinStreak2, PourcentageWinTKO2, PourcentageWinDecision2, PourcentageWinSubmission2, PourcentageLoss2, NbLossStreak2, PourcentageLossTKO2, PourcentageLossDecision2, PourcentageLossSubmission2, PourcentageHead2, PourcentageHeadDef2, PourcentageBody2, PourcentageBodyDef2, PourcentageLeg2, PourcentageLegDef2, PourcentageSigStrike2, PourcentageSigStrikeDef2, PourcentageStrike2, PourcentageStrikeDef2, PourcentageTakedown2, PourcentageTakedownDef2, PourcentageClinch2, PourcentageClinchDef2, PourcentageDistance2, PourcentageDistanceDef2, PourcentageGround2, PourcentageGroundDef2, NbSubAttempts2, NbSubDef2, NbPass2, NbReversals2, NbSigStrike2, NbStrike2, NbHead2, NbBody2, NbLeg2, NbTakedown2, NbClinch2, NbDistance2, NbGround2, NbSigStrikeDef2, NbStrikeDef2, NbHeadDef2, NbBodyDef2, NbLegDef2, NbTakedownDef2, NbClinchDef2, NbDistanceDef2, NbGroundDef2, NbMatchAgainstAdv2, NbWinAgainstAdv2, NbLossAgainstAdv2, res
David Abbott,182,74.0,32,11,2,12,0.5454545454545454,0,0.6666666666666666,0.0,0.3333333333333333,0.45454545454545453,1,0.2,0.4,0.4,0.4690721649484536,0.4671052631578947,0.8888888888888888,0.06779661016949157,0.0,0.0,0.4876847290640394,0.33333333333333337,0.5812274368231047,0.1607142857142857,0.6,0.7142857142857143,0.5636363636363636,0.17808219178082196,0.3673469387755102,0.6363636363636364,0.64,0.17333333333333334,4,6,6,0,203,277,194,9,0,10,55,98,50,225,616,152,59,14,7,73,77,75,0,0,0,Maurice Smith,187,74.0,36,1,1,3,1.0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.7727272727272727,0.5581395348837209,0.8888888888888888,0.0,1.0,0.0,0.4876847290640394,0.5581395348837209,0.9280575539568345,0.4125,0.0,0.7142857142857143,0.0,0.0,0.8181818181818182,0.6363636363636364,0.9047619047619048,0.5405405405405406,0,2,0,1,65,139,44,1,20,0,0,44,21,43,80,43,0,0,7,0,6,37,0,0,0,B
Mark Kerr,190,80.0,29,2,1,2,1.0,2,0.5,0.0,0.5,0.0,0,0.0,0.0,0.0,0.625,1.0,0.0,0.0,1.0,1.0,0.6538461538461539,0.6666666666666667,0.6774193548387096,0.19999999999999996,1.0,0.0,0.0,0.0,1.0,1.0,0.625,0.0,0,0,2,0,26,31,24,0,2,2,0,2,24,3,20,1,1,1,0,0,2,1,0,0,0,Dwayne Cason,177,71.5,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Randy Couture,185,75.0,34,2,1,2,1.0,2,0.5,0.0,0.5,0.0,0,0.0,0.0,0.0,0.8421052631578947,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.896551724137931,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,1,0,6,0,20,29,19,1,0,2,0,0,20,0,1,0,0,0,0,0,0,0,0,0,0,Vitor Belfort,182,74.0,20,3,1,3,1.0,3,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.6190476190476191,1.0,1.0,0.0,0.0,0.0,0.6307692307692307,0.7857142857142857,0.6666666666666666,0.7857142857142857,1.0,1.0,0.46153846153846156,0.6666666666666667,0.625,0.0,0.7741935483870968,0.0,0,0,1,0,65,72,63,2,0,1,26,8,31,14,14,11,3,0,1,9,5,0,0,0,0,A
Dave Beneteau,187,77.0,29,5,1,5,0.4,0,1.0,0.0,0.0,0.6,2,0.0,0.0,1.0,0.509090909090909,0.75,0.0,1.0,1.0,0.0,0.5178571428571429,0.6666666666666667,0.6133333333333333,0.23809523809523814,1.0,0.5,0.4117647058823529,0.75,0.0,1.0,0.6111111111111112,0.0,0,4,4,0,56,75,55,0,1,3,17,3,36,6,21,4,1,1,2,4,1,1,0,0,0,Carlos Barreto,193,82.0,29,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Mark Kerr,190,80.0,29,3,2,3,1.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666667,0.7142857142857143,0.19999999999999996,1.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,1,0,5,0,33,42,30,0,3,3,0,3,30,3,20,1,1,1,0,0,2,1,0,0,0,Greg Stott,170,67.5,34,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Dwayne Cason,177,71.5,28,1,1,1,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.16666666666666663,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.18181818181818177,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.16666666666666663,0,1,0,0,0,0,0,0,0,0,0,0,0,7,11,6,0,1,1,0,1,6,0,0,0,Houston Dorr,185,74.5,38,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Alex Hunter,175,71.7,31,1,0,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.0,1.0,0.0,0.5833333333333334,0.0,0.7619047619047619,0.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.5555555555555556,0.0,0,0,3,0,12,21,8,3,1,1,0,3,9,1,2,0,1,0,0,0,1,0,0,0,0,Harry Moskowitz,195,79.0,29,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Randy Couture,185,75.0,34,3,1,3,1.0,3,0.6666666666666666,0.0,0.3333333333333333,0.0,0,0.0,0.0,0.0,0.7966101694915254,0.7142857142857143,1.0,0.0,0.0,0.0,0.8095238095238095,0.7142857142857143,0.8803418803418803,0.5172413793103448,1.0,1.0,0.8461538461538461,0.375,0.4,0.9230769230769231,0.84375,0.0,2,0,8,0,63,117,59,4,0,3,26,5,32,21,29,21,0,0,1,8,13,0,0,0,0,Maurice Smith,187,74.0,36,2,2,4,1.0,2,0.0,0.5,0.5,0.0,0,0.0,0.0,0.0,0.7884615384615384,0.6307692307692307,1.0,0.0,1.0,0.0,0.8589743589743589,0.6307692307692307,0.9382022471910112,0.46218487394957986,0.0,0.7142857142857143,1.0,0.33333333333333337,0.8367346938775511,0.9230769230769231,0.8928571428571429,0.6041666666666667,1,2,0,1,78,178,52,1,25,0,1,49,28,65,119,65,0,0,7,3,14,48,0,0,0,A
Kazushi Sakuraba,182,74.0,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Silveira,190,80.0,36,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Joe Charles,185,74.5,38,1,0,1,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.368421052631579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0,1,0,0,1,2,0,1,0,0,0,1,0,4,19,4,0,0,1,0,0,4,0,0,0,Vitor Belfort,182,74.0,20,4,1,4,0.75,0,1.0,0.0,0.0,0.25,1,1.0,0.0,0.0,0.5357142857142857,0.3921568627450981,1.0,0.0,0.0,0.0,1.0,0.3508771929824561,0.61,0.21568627450980393,0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.0,0.7741935483870968,0.16666666666666663,0,1,1,0,86,100,84,2,0,2,34,21,31,57,102,51,6,0,2,35,10,12,0,0,0,B
Frank Shamrock,177,71.5,25,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kevin Jackson,177,71.5,32,2,1,2,1.0,2,0.5,0.0,0.5,0.0,0,0.0,0.0,0.0,0.625,0.75,0.0,0.0,0.0,1.0,0.5,0.8,0.5833333333333334,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,1,0,2,0,10,12,8,1,1,2,1,2,7,5,5,4,0,1,0,0,5,0,0,0,0,A
Marcus Silveira,190,80.0,36,1,1,1,0.0,0,0.0,0.0,0.0,1.0,1,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.8461538461538461,0.33333333333333337,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,2,0,0,2,13,2,0,0,1,1,1,0,2,3,2,0,0,1,0,1,1,1,0,1,Kazushi Sakuraba,182,74.0,28,1,1,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.15384615384615385,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2,1,1,0,2,3,2,0,0,1,0,1,1,2,13,2,0,0,1,1,1,0,1,1,0,NC
David Abbott,182,74.0,32,12,3,13,0.5,0,0.6666666666666666,0.0,0.3333333333333333,0.5,2,0.16666666666666666,0.3333333333333333,0.5,0.4444444444444444,0.44999999999999996,0.8888888888888888,0.06779661016949157,0.0,0.0,0.4622222222222222,0.31932773109243695,0.5632911392405063,0.15267175572519087,0.6,0.7142857142857143,0.5689655172413793,0.17567567567567566,0.3490566037735849,0.5975609756097561,0.5573770491803278,0.1707317073170732,4,7,9,0,225,316,216,9,0,10,58,106,61,238,655,160,59,19,7,74,82,82,0,0,0,Yoji Anjo,180,73.6,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5975609756097561,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Brad Kohler,175,71.8,33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tra Telligman,187,76.0,32,1,0,1,0.0,0,0.0,0.0,0.0,1.0,1,1.0,0.0,0.0,0.0,0.4137931034482759,0.0,0.0,0.0,0.0,0.0,0.4137931034482759,0.14285714285714285,0.34285714285714286,0.0,0.0,0.16666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0,0,0,0,7,7,6,1,0,0,6,1,0,29,35,29,0,0,0,15,4,10,0,0,0,B
Igor Zinoviev,185,74.5,31,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frank Shamrock,177,71.5,26,1,1,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,1.0,0.33333333333333337,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,0,1,0,3,3,2,1,0,1,0,3,0,0,0,0,B
Tsuyoshi Kohsaka,180,73.5,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimo Leopoldo,190,79.0,30,3,0,3,0.3333333333333333,1,1.0,0.0,0.0,0.6666666666666666,0,0.0,0.0,1.0,0.75,0.2857142857142857,1.0,0.5,0.5,0.6666666666666667,0.76,0.34285714285714286,0.7346938775510204,0.2012195121951219,0.25,0.6666666666666667,0.75,0.38888888888888884,0.5,0.0,0.7894736842105263,0.25,0,3,3,3,25,49,20,3,2,4,4,2,19,35,164,28,4,3,3,18,1,16,0,0,0,A
Pat Miletich,177,71.5,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chris Brennan,172,68.5,27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Kevin Jackson,177,71.5,33,3,2,3,0.6666666666666666,0,0.5,0.0,0.5,0.3333333333333333,1,0.0,0.0,1.0,0.6,0.6,0.5,0.0,0.0,1.0,0.5384615384615384,0.6666666666666667,0.6,0.6666666666666667,1.0,0.0,0.0,0.0,0.4,0.6666666666666667,0.7142857142857143,0.0,1,1,2,0,13,15,10,2,1,3,1,5,7,6,6,5,0,1,0,0,6,0,0,0,0,Jerry Bohlander,180,73.5,24,5,1,5,0.8,4,0.0,0.25,0.75,0.2,0,1.0,0.0,0.0,0.6,0.375,0.5,0.0,0.46153846153846156,0.5,0.5384615384615384,0.33333333333333337,0.8816793893129771,0.15217391304347827,0.75,0.5555555555555556,1.0,0.2857142857142857,0.38461538461538464,0.6666666666666667,0.6086956521739131,0.2222222222222222,3,3,6,2,45,262,25,7,13,4,9,13,23,21,46,16,3,2,9,7,5,9,0,0,0,B
Townsend Saunders,165,66.0,31,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pat Miletich,177,71.5,30,1,1,1,1.0,1,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.4,0.875,0.0,0.5,0.5,0.0,0.0,0.8,0.8701298701298701,0.15662650602409633,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,1,1,1,0,14,77,10,2,2,0,0,7,7,10,83,8,2,0,1,1,9,0,0,0,0,B
Mikey Burnett,167,66.5,24,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eugenio Tadeu,172,68.5,33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Frank Shamrock,177,71.5,26,2,2,2,1.0,2,0.5,0.0,0.5,0.0,0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.3333333333333333,0.0,0.6,0.6,0.6,0.6,1.0,0.0,0.0,0.0,0.5,0.6,1.0,0.0,1,0,0,0,5,5,2,0,3,1,0,4,1,5,5,4,1,0,1,0,5,0,0,0,0,Jeremy Horn,185,74.0,23,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Pete Williams,190,78.0,23,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mark Coleman,185,75.0,34,7,3,9,0.8571428571428571,0,0.5,0.0,0.5,0.14285714285714285,1,0.0,1.0,0.0,0.6069651741293532,0.3770491803278688,1.0,0.33333333333333337,0.0,0.0,0.6238095238095238,0.2727272727272727,0.7063953488372093,0.12328767123287676,0.5555555555555556,1.0,0.7419354838709677,0.25,0.4090909090909091,0.0,0.6305732484076433,0.09523809523809523,8,0,20,0,210,344,201,9,0,18,31,22,157,88,219,61,3,24,5,4,63,21,0,0,0,A
Dan Henderson,180,74.0,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Carlos Newton,175,71.5,22,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
David Abbott,182,74.0,33,13,3,15,0.5384615384615384,1,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.46153846153846156,0,0.16666666666666666,0.3333333333333333,0.5,0.44129554655870445,0.44720496894409933,0.8888888888888888,0.06666666666666665,0.0,0.0,0.45703125,0.3076923076923077,0.6083743842364532,0.14744525547445253,0.6428571428571429,0.75,0.5689655172413793,0.17333333333333334,0.3644067796610169,0.5444444444444445,0.5125,0.1707317073170732,4,8,10,0,256,406,247,9,0,14,58,118,80,247,685,161,60,26,8,75,90,82,0,0,0,Hugo Duarte,182,74.0,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Joe Pardo,185,74.5,26,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike van Arsdale,187,77.0,33,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
Carlos Newton,175,71.5,22,1,1,2,0.0,0,0.0,0.0,0.0,1.0,1,0.0,1.0,0.0,0.47619047619047616,0.35,1.0,0.0,0.8888888888888888,0.0,0.625,0.33333333333333337,0.6976744186046512,0.1875,0.6666666666666666,0.0,0.25,0.2857142857142857,0.6785714285714286,0.5,0.0,0.2777777777777778,1,0,1,0,32,43,21,2,9,3,4,28,0,42,80,40,2,0,3,14,10,18,0,0,0,Bob Gilstrap,190,79.0,24,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
Allan Goes,182,74.0,27,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dan Henderson,180,74.0,28,1,1,2,1.0,1,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.65,0.5238095238095238,0.0,0.0,0.0,0.11111111111111116,0.0,0.375,0.8125,0.3023255813953488,1.0,0.33333333333333337,0.7142857142857143,0.75,0.5,0.0,0.7222222222222222,0.0,0,1,1,0,42,80,40,2,0,3,14,10,18,32,43,21,2,9,3,4,28,0,0,0,0,B
Chuck Liddell,187,79.0,29,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Noe Hernandez,187,75.5,28,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A
John Lober,180,73.8,30,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Frank Shamrock,177,71.5,26,3,3,4,1.0,3,0.3333333333333333,0.0,0.6666666666666666,0.0,0,0.0,0.0,0.0,0.5,0.5217391304347826,0.0,0.0,0.5,0.4,0.0,0.4666666666666667,0.9253731343283582,0.25396825396825395,1.0,0.4545454545454546,1.0,0.0,0.375,0.0,1.0,0.16666666666666663,4,0,0,2,33,134,10,15,8,1,8,16,9,30,63,23,2,5,11,0,18,12,0,0,0,B
Wanderlei Silva,180,74.0,22,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitor Belfort,182,74.0,21,5,1,5,0.8,1,0.75,0.0,0.25,0.2,0,1.0,0.0,0.0,0.5357142857142857,0.3921568627450981,0.0,0.0,0.0,0.0,0.0,0.3448275862068966,0.61,0.21359223300970875,0.75,0.5,0.5,0.2857142857142857,0.2857142857142857,0.0,0.7741935483870968,0.16666666666666663,3,1,6,0,86,100,84,2,0,4,34,21,31,58,103,51,6,1,2,35,11,12,0,0,0,B
David Abbott,182,74.0,33,14,3,16,0.5714285714285714,2,0.625,0.125,0.25,0.42857142857142855,0,0.16666666666666666,0.3333333333333333,0.5,0.45627376425855515,0.44720496894409933,0.8888888888888888,0.06666666666666665,0.0,0.0,0.47058823529411764,0.3076923076923077,0.6113744075829384,0.14723032069970843,0.6428571428571429,0.7272727272727273,0.5737704918032787,0.17333333333333334,0.3644067796610169,0.5444444444444445,0.5376344086021505,0.1707317073170732,4,8,10,1,272,422,263,9,0,14,61,118,93,247,686,161,60,26,11,75,90,82,0,0,0,Pedro Rizzo,185,74.5,24,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.47058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5444444444444445,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B
